wjsample,wjsample-time
6457.0,1.813
33782.0,1.224
3831.0,1.258
6663.0,1.223
12628.0,2.51
11708.0,0.206
823461.0,0.589
5510.0,0.593
20365.0,0.192
88.0,0.184
210372.0,0.603
6081.0,0.206
6154.0,0.55
79851.0,0.174
55312.0,0.603
370.0,0.679
398679.0,0.866
11524.0,0.432
26006.0,1.419
290.0,0.552
693463.0,0.968
20045.0,0.366
2983.0,0.801
86.0,0.346
12042.0,0.53
1220.0,1.278
1314192.0,1.331
37987.0,0.766
5742.0,1.443
163.0,0.77
22820.0,0.717
9832.0,1.355
284.0,0.776
39693.0,0.635
170.0,0.72
18632.0,2.508
539.0,1.73
75221.0,1.217
323.0,1.213
562.0,1.16
1067.0,2.421
8746.0,0.189
639007.0,0.554
1066725.0,0.589
19604.0,0.194
21035.0,0.209
202020.0,0.541
5673.0,0.235
1535463.0,0.667
77202.0,0.248
41317.0,0.595
68972.0,0.701
297092.0,0.983
8343.0,0.429
5034615.0,1.376
69339.0,0.543
665932.0,0.814
18700.0,0.436
714570.0,0.811
20066.0,0.376
11207.0,0.47
227357.0,1.382
979327.0,1.348
27502.0,0.772
1067580.0,1.465
29510.0,0.785
16481.0,0.763
2355488.0,1.477
66144.0,0.772
36940.0,0.707
39639.0,0.671
3464006.0,2.638
97278.0,1.792
54328.0,1.221
58295.0,1.241
130662.0,1.245
192165.0,2.485
23892677.0,0.601
167255.0,0.2
40162.0,0.195
23542451.0,0.496
2742065.0,0.585
133002.0,0.207
5970.0,0.192
2742062.0,0.51
254136655.0,0.579
165152.0,0.209
275598.0,0.171
248408308.0,0.635
257797181.0,0.554
169430.0,0.206
278723.0,0.174
254842930.0,0.507
7790787.0,0.508
166953.0,0.19
34547.0,0.17
145142.0,0.451
7954505.0,0.511
154580.0,0.183
31909.0,0.167
135625.0,0.441
1075686.0,0.654
131399.0,0.196
135261.0,0.163
328064.0,0.183
1044973.0,0.904
1075686.0,0.617
131399.0,0.384
1044974.0,0.725
14611315.0,0.592
168048.0,0.204
79213.0,0.187
14494618.0,0.522
11327689.0,0.611
131729.0,0.196
79610.0,0.213
11327709.0,0.496
51849714.0,0.478
275906.0,0.194
88126.0,0.191
616180.0,0.535
6282820.0,0.466
238310.0,0.203
11170.0,0.176
70969.0,0.547
50874661.0,0.461
276835.0,0.2
89143.0,0.182
614903.0,0.569
293011.0,0.191
83218.0,0.196
274317.0,0.471
916361.0,0.445
35464.0,0.174
45924.0,0.163
40388.0,0.464
1806520.0,0.431
34107.0,0.167
87071.0,0.148
76575.0,0.461
823461.0,0.64
1384014.0,0.712
174305.0,0.179
1545931.0,0.544
303187.0,0.203
327549.0,0.245
6538433.0,1.485
823461.0,0.597
1384014.0,0.52
1079723.0,0.657
6538431.0,1.298
625136.0,0.666
845022.0,0.665
133600.0,0.192
1219708.0,0.565
300293.0,0.191
260920.0,0.194
3953992.0,1.512
625136.0,0.559
845022.0,0.544
851879.0,0.717
3953995.0,1.291
1537154.0,0.578
7896511.0,0.495
168166.0,0.192
52324.0,0.514
2598.0,0.355
35134.0,0.197
71508513.0,1.258
10936.0,0.548
147893.0,0.515
2285.0,0.495
9618.0,1.077
25038608.0,0.596
7897148.0,0.496
165788.0,0.192
836043.0,0.475
40919.0,0.2
33976.0,0.198
1153677874.0,1.116
173919.0,0.496
144410.0,0.476
35643.0,0.502
151492.0,1.032
19455776.0,0.534
6187271.0,0.586
129750.0,0.185
845220.0,0.483
41323.0,0.264
34597.0,0.182
905084335.0,1.168
136294.0,0.493
114108.0,0.453
36341.0,0.553
119863.0,1.039
79043.0,0.206
1386190.0,0.581
148769.0,0.207
40160.0,0.188
628605.0,0.565
76108.0,0.515
143244.0,0.393
271465.0,0.789
127330.0,0.211
1069281.0,0.602
309704.0,0.275
85603.0,0.191
1011025.0,0.626
125336.0,0.432
304853.0,0.391
446352.0,0.796
152593.0,0.198
1452556.0,0.534
42111.0,0.226
79620.0,0.179
5181040.0,0.85
150203.0,0.432
83146.0,0.528
296569.0,0.8
843040.0,0.498
619072.0,0.484
35090.0,0.185
1461572.0,0.509
41804.0,0.276
79009.0,0.188
11331332.0,1.141
36765.0,0.513
69485.0,0.452
82780.0,0.487
72802.0,1.119
253012594.0,0.587
7973268.0,0.515
166698.0,0.192
1111511.0,0.452
269138.0,0.2
34492.0,0.169
-1.0,-1.0
246080184.0,0.567
7754805.0,0.459
236693.0,0.511
11447670148.0,1.028
197595945.0,0.575
6111336.0,0.525
130852.0,0.212
1132530.0,0.419
280842.0,0.194
35324.0,0.182
-1.0,-1.0
196817017.0,0.509
6087246.0,0.479
246986.0,0.497
9155943617.0,1.028
76379880.0,0.572
7819617.0,0.598
153443.0,0.216
342138.0,0.443
77756.0,0.211
32373.0,0.204
-1.0,-1.0
69723803.0,0.526
7138181.0,0.5
68382.0,0.573
3243556979.0,1.05
118789.0,0.526
2059788.0,0.56
24589.0,0.193
62435.0,0.493
3683.0,0.184
77550.0,0.17
9950642.0,1.183
2246.0,0.478
47288.0,0.509
7083.0,0.477
-1.0,-1.0
1147514.0,0.501
2127605.0,0.553
24652.0,0.194
619072.0,0.464
35442.0,0.172
79801.0,0.171
-1.0,-1.0
21680.0,0.456
48816.0,0.505
70182.0,0.485
-1.0,-1.0
35034.0,0.564
639007.0,0.689
1063711.0,0.685
135261.0,0.194
46263.0,0.66
76444.0,0.683
9792.0,0.215
1531125.0,0.595
303187.0,0.244
324412.0,0.207
165510.0,1.5
275514.0,1.578
14400.0,0.804
5025240.0,1.508
639007.0,0.538
1063711.0,0.548
361168.0,1.349
46263.0,0.53
76444.0,0.559
1069382.0,0.666
1301697.0,2.944
68034.0,1.255
112418.0,1.264
5025240.0,1.296
361165.0,1.201
531127.0,2.814
37224.0,0.537
639007.0,0.647
1075686.0,0.667
135261.0,0.193
49155.0,0.659
82136.0,0.695
10404.0,0.19
1548362.0,0.519
303187.0,0.187
328064.0,0.186
175855.0,1.439
296029.0,1.55
15300.0,0.722
5081813.0,1.444
639007.0,0.527
1075686.0,0.569
388061.0,1.314
49155.0,0.532
82136.0,0.53
1081421.0,0.65
1398623.0,2.968
72287.0,1.3
120788.0,1.261
5081810.0,1.3
388063.0,1.164
570682.0,2.626
46369.0,0.53
741043.0,0.65
1372956.0,0.662
174305.0,0.181
42760.0,0.654
78639.0,0.673
10057.0,0.204
1380088.0,0.552
272842.0,0.195
324932.0,0.243
197133.0,1.441
365236.0,1.44
19059.0,0.685
5837010.0,1.486
741043.0,0.536
1372956.0,0.593
334353.0,1.334
42760.0,0.543
78639.0,0.546
963894.0,0.659
1552889.0,2.994
81034.0,1.279
149028.0,1.458
5837006.0,1.29
334353.0,1.252
633629.0,2.653
44248.0,0.526
823461.0,0.626
1370290.0,0.664
174305.0,0.201
45342.0,0.665
74896.0,0.664
9597.0,0.188
1530601.0,0.54
303187.0,0.228
324301.0,0.209
209039.0,1.428
347853.0,1.441
18187.0,0.74
6473597.0,1.484
823461.0,0.546
1370290.0,0.578
353855.0,1.38
45342.0,0.523
74896.0,0.542
1069016.0,0.658
1643471.0,2.97
85927.0,1.23
141933.0,1.332
6473596.0,1.286
353854.0,1.199
670584.0,2.748
256639124.0,0.521
14716821.0,0.605
165141.0,0.196
14853609.0,0.599
272892.0,0.223
77285.0,0.226
-1.0,-1.0
1154672.0,0.537
327010.0,0.5
540377.0,0.485
2286465.0,1.166
74014432.0,0.531
14607536.0,0.553
156998.0,0.245
4213838.0,0.591
74151.0,0.216
72275.0,0.183
-1.0,-1.0
315164.0,0.523
307190.0,0.581
145088.0,0.602
616666.0,1.256
252738999.0,0.542
14131436.0,0.557
166139.0,0.205
14482878.0,0.567
278779.0,0.194
76981.0,0.183
-1.0,-1.0
1161650.0,0.568
320775.0,0.514
538256.0,0.541
2242870.0,1.198
11529097.0,0.538
677566.0,0.546
7809.0,0.199
14493276.0,0.526
273477.0,0.205
79376.0,0.189
-1.0,-1.0
53276.0,0.517
15463.0,0.484
541535.0,0.469
105496.0,1.15
140472.0,0.207
1219476.0,0.591
122077.0,0.209
41243.0,0.184
570559.0,0.577
134629.0,0.467
116999.0,0.367
381919.0,0.849
61667.0,0.203
1434341.0,0.603
69187.0,0.222
18160.0,0.237
308651.0,0.627
56582.0,0.441
63482.0,0.392
197794.0,0.858
5293052.0,0.522
64055.0,0.195
3398177.0,0.484
39700.0,0.234
1383030.0,0.548
78888.0,0.21
63669.0,0.566
59008373.0,1.247
3365817.0,0.493
1369860.0,0.585
58446458.0,1.323
51081829.0,0.469
275428.0,0.195
14713395.0,0.486
88330.0,0.192
3098545.0,0.534
78746.0,0.186
611777.0,0.535
-1.0,-1.0
14509797.0,0.494
3055668.0,0.579
-1.0,-1.0
955030.0,0.513
76521.0,0.194
4147383.0,0.488
5686.0,0.216
202368.0,0.625
76425.0,0.224
11187.0,0.654
10592253.0,1.294
4000206.0,0.559
195187.0,0.624
10216369.0,1.297
26589555.0,0.479
277969.0,0.192
14643680.0,0.472
46845.0,0.178
1620560.0,0.531
79851.0,0.17
322916.0,0.534
-1.0,-1.0
14643680.0,0.513
1620560.0,0.566
-1.0,-1.0
3489290.0,0.48
281527.0,0.175
14853609.0,0.453
6051.0,0.196
209657.0,0.546
79730.0,0.188
42311.0,0.564
38999677.0,1.269
14831140.0,0.481
209340.0,0.586
38940682.0,1.236
1128978.0,0.49
277360.0,0.191
14827939.0,0.518
34776.0,0.235
616064.0,0.5
78414.0,0.204
243158.0,0.496
-1.0,-1.0
14586353.0,0.556
606027.0,0.522
112731010.0,1.119
162489.0,0.484
34067.0,0.2
2110835.0,0.528
29772.0,0.2
611258.0,0.487
66397.0,0.2
29913.0,0.439
16339284.0,1.042
1774829.0,0.557
513957.0,0.524
13738370.0,1.069
1132530.0,0.47
281954.0,0.198
14853609.0,0.508
35464.0,0.175
619072.0,0.467
79851.0,0.175
247964.0,0.412
-1.0,-1.0
14853609.0,0.533
619072.0,0.49
-1.0,-1.0
19268.0,0.215
33184.0,0.589
639007.0,0.571
855528.0,0.603
1321.0,0.217
43189.0,0.171
37168.0,0.227
43821.0,0.59
58237.0,0.591
1231462.0,0.575
4727.0,0.617
91027.0,0.568
121870.0,0.643
156772.0,1.495
209892.0,1.474
4041731.0,1.321
4355.0,0.637
3748.0,0.576
122520.0,0.526
275147.0,1.392
9179.0,1.476
12290.0,1.524
401729.0,1.276
991583.0,2.713
12355.0,1.309
40512.0,2.641
20633.0,0.208
44690.0,0.587
798992.0,0.585
1369496.0,0.596
1170.0,0.217
35508.0,0.186
39122.0,0.199
45310.0,0.578
77091.0,0.589
1513517.0,0.602
5342.0,0.612
95504.0,0.578
163697.0,0.62
206864.0,1.537
354571.0,1.463
6339163.0,1.389
3779.0,0.627
4163.0,0.596
126356.0,0.54
356868.0,1.339
10163.0,1.476
17420.0,1.491
528707.0,1.367
1641249.0,2.749
13446.0,1.321
56263.0,2.727
36959.0,0.205
50962.0,0.573
819847.0,0.586
1097643.0,0.589
2364.0,0.201
64569.0,0.196
55568.0,0.214
52453.0,0.572
69708.0,0.587
1231462.0,0.587
10853.0,0.596
174602.0,0.589
233763.0,0.609
240759.0,1.472
322337.0,1.492
5185544.0,1.37
7794.0,0.583
6707.0,0.611
183173.0,0.549
329343.0,1.318
21075.0,1.467
28216.0,1.534
770570.0,1.397
1522802.0,2.717
22109.0,1.323
93010.0,2.701
171513.0,0.209
46925.0,0.591
804844.0,0.688
163888.0,0.206
10146.0,0.176
298783.0,0.184
47702.0,0.656
46740.0,0.548
801668.0,0.67
163241.0,0.443
219331.0,1.456
44662.0,0.922
766026.0,0.783
33089.0,0.67
88782.0,1.492
18078.0,0.921
763001.0,0.818
209156.0,1.725
84661.0,1.681
1113740.0,0.492
11661407.0,0.63
2020.0,0.523
7335.0,0.19
23303393.0,0.556
4522.0,0.524
38293.0,0.188
6177.0,0.43
259826.0,0.245
183.0,0.175
1653317931.0,1.269
286046.0,1.086
7460.0,0.595
-1.0,-1.0
10888614.0,0.505
1886.0,0.481
2569504.0,1.039
21758823.0,0.508
4223.0,0.475
1263.0,0.49
-1.0,-1.0
4238916.0,1.137
267073.0,1.052
2799318.0,1.078
2399390.0,1.011
396462098.0,2.205
11631953.0,0.5
75039032.0,0.587
37623.0,0.525
160390.0,0.182
3289950.0,0.557
1849.0,0.516
18371.0,0.192
1555.0,0.474
76801.0,0.193
157.0,0.177
-1.0,-1.0
2550670.0,1.192
78083.0,0.573
-1.0,-1.0
70221261.0,0.508
35207.0,0.514
309793.0,1.038
3078702.0,0.497
1730.0,0.465
319.0,0.513
-1.0,-1.0
13085531.0,1.237
2386881.0,1.038
15414217.0,1.008
289872.0,1.031
1045013859.0,2.191
257797181.0,0.553
14380005.0,0.596
43844.0,0.515
156118.0,0.197
14448465.0,0.48
6228.0,0.454
256824.0,0.193
358.0,0.446
70750.0,0.211
178.0,0.293
-1.0,-1.0
-1.0,-1.0
234820095.0,0.507
3678552.0,1.149
13098336.0,0.517
39937.0,0.498
11431.0,1.026
494688.0,0.609
1242.0,0.565
342.0,0.56
-1.0,-1.0
19701459923.0,1.189
60069454.0,1.029
3350692.0,1.105
2392.0,1.164
5039840954.0,2.237
5584499.0,0.604
194001128.0,0.7
11471813.0,0.549
66549.0,0.206
6788418.0,0.513
420608.0,0.591
6084.0,0.206
14404405.0,0.502
136812.0,0.203
39954.0,0.171
-1.0,-1.0
481678930.0,1.284
20065.0,0.52
-1.0,-1.0
451241.0,0.51
131779.0,0.539
234836859.0,1.277
41253.0,0.499
12047.0,0.477
270913.0,0.496
-1.0,-1.0
136052.0,1.143
39732.0,1.126
893541.0,1.263
81689.0,1.181
269408.0,2.473
90875.0,0.587
200051086.0,0.518
11471813.0,0.551
133002.0,0.207
113911.0,0.549
6844.0,0.525
198.0,0.181
14853609.0,0.486
281954.0,0.272
79851.0,0.149
136686391.0,1.235
7838202.0,1.294
653.0,0.518
-1.0,-1.0
929955.0,0.482
263369.0,0.487
3940400.0,1.174
1384.0,0.482
392.0,0.465
558321.0,0.438
-1.0,-1.0
4566.0,1.23
1293.0,1.13
-1.0,-1.0
2741.0,1.179
-1.0,-1.0
1621685.0,0.631
250109337.0,0.537
14342374.0,0.565
162279.0,0.207
1625918.0,0.534
97695.0,0.593
2756.0,0.246
14853609.0,0.509
275165.0,0.191
77928.0,0.178
-1.0,-1.0
139874939.0,1.302
11365.0,0.54
-1.0,-1.0
1134660.0,0.502
321343.0,0.508
56246889.0,1.215
19270.0,0.571
5457.0,0.507
544878.0,0.484
-1.0,-1.0
79464.0,1.147
22505.0,1.16
2246838.0,1.152
38158.0,1.153
157353.0,2.524
41166.0,0.702
10684.0,0.222
541.0,0.213
5551.0,0.185
192018.0,0.76
79851.0,0.17
1026.0,0.657
10517.0,0.497
363802.0,0.907
533.0,0.468
18435.0,0.908
192018.0,0.562
1010.0,1.073
34926.0,1.438
363802.0,0.991
18435.0,1.015
34926.0,1.512
593.0,0.192
90059.0,0.179
1797014.0,0.472
3091707.0,0.544
35464.0,0.174
79242.0,0.159
614351.0,0.545
584.0,0.423
11645.0,0.69
20034.0,0.82
1797014.0,0.49
3091707.0,0.532
-1.0,-1.0
69689.0,0.45
11645.0,0.787
20034.0,0.87
399757.0,1.439
2718994.0,1.045
17619.0,1.437
169992.0,0.206
46591.0,0.621
1386071.0,0.649
9744.0,0.203
319919.0,0.208
2973354.0,0.617
88295.0,0.188
193329.0,0.554
77731.0,0.184
45438.0,0.57
1351772.0,0.591
5634845.0,0.893
167329.0,0.465
370493.0,1.439
34752.0,0.601
322984.0,0.904
9591.0,0.38
10604583.0,0.935
314908.0,0.385
170199.0,0.549
146838.0,1.459
612092.0,1.526
18176.0,0.839
20096893.0,1.393
596785.0,0.777
322546.0,0.743
1151937.0,1.374
34207.0,0.77
18488.0,0.742
607021.0,0.782
2183050.0,2.651
64825.0,1.646
35036.0,1.306
1150371.0,1.308
65938.0,1.3
124958.0,2.521
4210.0,0.216
35276.0,0.614
639007.0,0.584
1052576.0,0.606
11288496.0,0.608
133002.0,0.181
303.0,0.198
9438.0,0.171
9992.0,0.294
46141.0,0.641
184590.0,0.747
1515097.0,0.6
78575.0,0.189
1098.0,0.639
19891.0,0.579
32764.0,0.732
351385.0,0.92
4140.0,0.39
166650.0,1.465
274508.0,1.493
2943994.0,1.422
34686.0,0.851
4972636.0,1.36
53329718.0,1.43
628335.0,0.858
87844996.0,1.525
1034997.0,0.84
11288484.0,0.508
1000.0,0.615
1059.0,0.644
32937.0,0.557
873730.0,1.339
2108.0,1.536
3472.0,1.598
37242.0,1.385
439.0,0.842
108002.0,1.282
1158296.0,1.402
13647.0,0.785
1226410.0,1.384
14449.0,0.825
351381.0,0.805
1296845.0,2.675
13908175.0,2.728
164181.0,1.864
22909621.0,2.727
269920.0,1.735
2943958.0,1.327
415002027.0,2.825
4889587.0,1.747
53329647.0,1.294
87844900.0,1.363
3491.0,1.312
11445.0,2.646
122762.0,2.63
1447.0,1.718
129980.0,2.731
1532.0,1.678
37260.0,1.314
4042701.0,2.665
47631.0,1.726
1158283.0,1.261
1226352.0,1.32
108230850.0,5.516
1275167.0,3.583
13907967.0,2.646
22909337.0,2.645
415001473.0,2.608
428466.0,5.501
5050.0,3.537
122813.0,2.486
130028.0,2.5
4042659.0,2.499
108229219.0,5.381
428616.0,5.167
171623.0,0.204
47501.0,0.576
823461.0,0.609
1386190.0,0.582
14783229.0,0.631
171394.0,0.175
10029.0,0.189
298523.0,0.187
323017.0,0.211
48214.0,0.58
197119.0,0.629
1548362.0,0.587
79851.0,0.172
46770.0,0.574
810793.0,0.584
1364864.0,0.618
14555798.0,0.798
168757.0,0.39
224405.0,1.507
377756.0,1.474
4028638.0,1.354
46707.0,0.835
6548713.0,1.325
69839721.0,1.361
809709.0,0.811
117566107.0,1.377
1363040.0,0.824
14783220.0,0.523
33060.0,0.642
35773.0,0.597
1064784.0,0.641
933034.0,1.292
89792.0,1.446
151154.0,1.475
1612000.0,1.377
18689.0,0.932
4499098.0,1.284
47981306.0,1.322
556286.0,0.87
51918253.0,1.341
601930.0,0.876
14555771.0,0.713
1784615.0,2.641
19032307.0,2.686
221081.0,1.749
32038419.0,2.688
371445.0,1.682
4028612.0,1.261
555412085.0,2.762
6439346.0,1.75
69839705.0,1.272
117566078.0,1.287
117921.0,1.318
498260.0,2.687
5313751.0,2.667
61606.0,1.772
5749753.0,2.607
66661.0,1.775
1611979.0,1.349
171141812.0,2.752
1984185.0,1.736
47981250.0,1.319
51918175.0,1.307
-1.0,-1.0
1754804.0,3.466
19032208.0,2.57
32038188.0,2.534
555411914.0,2.972
18953319.0,5.404
219739.0,3.391
5313693.0,2.482
5749701.0,2.571
171141602.0,2.526
-1.0,-1.0
18953114.0,5.306
29213.0,0.214
38836.0,0.609
631334.0,0.6
1053504.0,0.65
11361557.0,0.602
131724.0,0.193
2363.0,0.204
65955.0,0.184
70745.0,0.223
51166.0,0.599
207367.0,0.588
1527442.0,0.61
79851.0,0.164
8469.0,0.59
137674.0,0.591
229735.0,0.71
2477590.0,0.786
28725.0,0.387
183026.0,1.503
305415.0,1.529
3293761.0,1.419
38187.0,0.884
4964971.0,1.394
53544929.0,1.37
620791.0,0.919
89350233.0,1.451
1035912.0,0.916
11361570.0,0.55
7770.0,0.626
8335.0,0.61
232637.0,0.623
979165.0,1.33
16220.0,1.516
27066.0,1.524
291894.0,1.384
3384.0,0.85
755458.0,1.308
8147282.0,1.39
94459.0,0.79
8738934.0,1.363
101319.0,0.852
2477613.0,0.692
1439365.0,2.755
15522890.0,2.865
180315.0,1.733
25902992.0,2.827
300312.0,1.743
3293737.0,1.293
421091236.0,2.716
4882062.0,1.748
53544990.0,1.286
89350357.0,1.306
27409.0,1.291
89004.0,2.701
959860.0,2.6
11128.0,1.747
1029564.0,2.644
11936.0,1.677
291880.0,1.286
28737025.0,2.684
333175.0,1.743
8147358.0,1.237
8739052.0,1.25
122076041.0,5.474
1415315.0,3.56
15522752.0,2.611
25902764.0,2.652
421091738.0,2.619
3385611.0,5.468
39251.0,3.443
959822.0,2.581
1029514.0,2.576
28737292.0,2.641
122074946.0,5.509
3385510.0,5.375
11455.0,0.206
46907.0,0.547
813172.0,0.582
1085293.0,0.651
13871243.0,0.609
169252.0,0.207
678.0,0.179
20177.0,0.163
17310.0,0.215
48214.0,0.584
156284.0,0.718
1227602.0,0.664
75873.0,0.175
3122.0,0.563
54117.0,0.59
72226.0,0.615
923131.0,0.797
11264.0,0.387
221601.0,1.468
295758.0,1.451
3780109.0,1.386
46124.0,0.907
5127199.0,1.407
65531267.0,1.448
799589.0,0.83
87460775.0,1.412
1067165.0,0.852
13871203.0,0.512
2235.0,0.593
1917.0,0.644
57060.0,0.539
739747.0,1.301
5993.0,1.467
7999.0,1.553
102234.0,1.426
1247.0,0.816
238084.0,1.317
3042982.0,1.409
37130.0,0.783
2610552.0,1.352
31854.0,0.849
923151.0,0.683
1397236.0,2.696
17858193.0,2.654
218321.0,1.759
23834293.0,2.657
290820.0,1.783
3780135.0,1.28
413186869.0,2.704
5041558.0,1.75
65531052.0,1.393
87460489.0,1.414
6319.0,1.268
26368.0,2.94
337001.0,2.695
4111.0,1.642
289110.0,2.707
3526.0,1.647
102199.0,1.328
8605351.0,2.68
105001.0,1.787
3043023.0,1.222
2610624.0,1.253
112599240.0,5.585
1373906.0,3.597
17858277.0,2.658
23834420.0,2.63
413185521.0,2.648
953015.0,5.412
11626.0,3.385
336921.0,2.483
288977.0,2.458
8605453.0,2.534
112599729.0,5.369
952820.0,5.354
81556.0,0.188
823461.0,0.552
1386190.0,0.626
141859.0,0.199
153499.0,0.187
1462098.0,0.566
41898.0,0.197
1548362.0,0.634
78799.0,0.197
385292.0,0.566
648590.0,0.64
2770843.0,1.022
79401.0,0.435
6548713.0,1.348
505990.0,0.573
4819618.0,0.864
138111.0,0.384
5215076.0,0.868
149444.0,0.387
82778.0,0.574
2137993.0,1.322
9133726.0,1.352
261735.0,0.779
9883164.0,1.472
283211.0,0.874
156872.0,0.747
17190823.0,1.728
492620.0,0.788
272866.0,0.701
295256.0,0.751
32578573.0,2.686
933568.0,1.706
517109.0,1.27
559539.0,1.242
973268.0,1.242
1844448.0,2.666
37701.0,0.214
48909.0,0.577
188875.0,0.58
1370902.0,0.668
2294.0,0.221
15041.0,0.183
70176.0,0.196
19524.0,0.206
11496.0,0.572
82823.0,0.609
351226.0,0.597
10579.0,0.606
40853.0,0.608
296520.0,0.795
37000.0,0.437
52998.0,1.523
384670.0,1.461
1485491.0,1.388
1735.0,0.623
8094.0,0.628
2252.0,0.399
53059.0,0.6
14762.0,0.404
68871.0,0.432
89753.0,1.348
4712.0,1.481
34199.0,1.537
4267.0,0.841
224192.0,1.301
27975.0,0.862
130518.0,0.874
416823.0,2.752
6120.0,1.324
1703.0,0.785
7944.0,0.797
52073.0,0.794
25857.0,2.854
3226.0,1.661
15052.0,1.693
98682.0,1.683
6007.0,1.593
11380.0,3.383
169802.0,0.2
48339.0,0.627
785489.0,0.707
1372861.0,0.583
10413.0,0.208
287233.0,0.199
322692.0,0.309
89053.0,0.207
48172.0,0.594
83573.0,0.627
1491302.0,0.632
47548.0,0.607
772628.0,0.604
1350382.0,0.611
167143.0,0.437
219948.0,1.455
384421.0,1.453
6246732.0,1.49
33059.0,0.611
37140.0,0.609
10250.0,0.458
1024513.0,0.568
282734.0,0.433
317638.0,0.417
380299.0,1.33
88926.0,1.47
155423.0,1.479
19237.0,0.848
4287319.0,1.297
530661.0,0.788
596173.0,0.847
1749176.0,2.747
117916.0,1.292
32543.0,0.783
36560.0,0.782
1008468.0,0.792
493451.0,2.752
61075.0,1.669
68615.0,1.789
1892785.0,1.677
116076.0,1.583
217845.0,3.516
